Fecha,Dialogo
"\""2022-06-29"," Sí. O sea, primero es ocupar todos los médicos de México, todos.

Por ejemplo, llegamos a la conclusión de que en la Ciudad de México, aunque está en el programa también porque lo que estamos creando, es un sistema de salud público para atender a los que no tienen seguridad social, que es la mitad de la población o se le llama población abierta, que no tienen Issste, que no tienen Seguro, entonces es la mitad y un poco más de la población.

Entonces eso es lo que estamos construyendo, levantando.

Existía el sistema de salud en los estados. Le llamaban Seguro Popular, pero no era ni seguro ni era popular, era una farsa. Se les mandaba dinero a los estados y en algunas ocasiones ese dinero se usaba para otras cosas, y no había médicos y no había especialistas y no había medicinas, incluso se compraban las medicinas, pero no llegaban.

Y el negocio lo tenían 10 distribuidores de medicinas que le vendían al gobierno 100 mil millones de pesos. Toda una red. Bueno, pues de ahí financiaban a Loret de Mola y a otros, muchos.

Entonces lo que queremos es tener centros de salud, hospitales con médicos, con especialistas, todo el tiempo, porque lo otro era que hay médico de lunes a viernes. No se podía enfermar la gente, no se puede enfermar la gente todavía en sábados y domingos.

Especialistas no hay. Yo les platicaba que lo primero que hice cuando llegué al gobierno fue hacer una gira por los hospitales del IMSS-Bienestar, porque quería yo levantar el sistema de salud desde que llegamos, lo que pasa es que surgió la pandemia y ya tuvimos que actuar en la emergencia. Pero ahora, que ya pasó la pandemia o que está disminuyendo sus efectos más dañinos, ahora ya estamos con ese proyecto.

Pero me acuerdo de cuando iniciamos les comentaba yo que hay tres hospitales del IMSS-Bienestar y es interesante porque lo de IMSS-Bienestar es un sistema de salud que se creó en 1980, 82, con López Portillo y estaba Farell en el Seguro Social.

El Seguro Social sólo atendía a los derechohabientes y en aquel entonces se decide crear un sistema para atender a quienes no contaban con seguridad social, a la gente pobre.

Y entonces ese sistema consistió en crear unidades médicas rurales en pequeñas comunidades que tenían un hospital de segundo nivel. Entonces, en las unidades médicas se daba atención preventiva y de primer nivel y se canalizaba a hospitales de segundo nivel.

Cuando viene la descentralización, la Secretaría de Salud Pública federal se queda como un aparato burocrático sólo para transferirle dinero a los estados y se abandona el sistema de salud pública, y lo único que queda federalizado, aún incompleto, porque algunas unidades médicas y algunos hospitales del IMSS-Bienestar, que se llamaban en aquel entonces IMSS-Coplamar, se pasaron a los estados, pero funcionaba muy bien ese sistema.

Entonces, cuando yo llego, porque a mí me tocó, siendo director del Instituto Nacional Indigenista, era yo delegado de Coplamar, y a mí me tocó en Tabasco crear las unidades médicas y construir un hospital de segundo nivel en San Carlos Macuspana, Tabasco, y conocía yo bien el modelo, el sistema.

Y ya llegando a la Presidencia me propongo levantar ese sistema y voy a ver cómo estaba, porque era el único sistema de salud federalizado. Entonces, tiene 80 hospitales. Tienen, por ejemplo, un hospital en Guadalupe Tepeyac, en Chiapas; un hospital en Benemérito de las Américas, en los límites con Guatemala; me acuerdo de tres hospitales que vi en Yucatán. Y tengo muy claro de que no había especialistas en los tres hospitales del IMSS-Bienestar de Yucatán no había pediatras.

Entonces, lo que queremos es con este modelo —además, con acuerdos con los gobiernos estatales, que se están logrando, ¿sí?—tener un solo sistema de salud federalizado. Eso es lo que ahora estamos llevando a cabo, y queremos este año tener cuando menos 15 o 16 estados.

Y esto significa tenerlos completo. Completo es que no falten los médicos. Por eso necesitamos los especialistas, para la pregunta, aunque Alazraki y Beatriz Pagés y Loret de Mola, Javier Lozano, pero también otros, van a decir que ya estamos nosotros promoviendo la insurrección y uniéndonos con gobiernos de izquierda. Que yo no les llamo como ellos les llaman porque yo respeto mucho a esos gobiernos y sobre todo respeto mucho a esos pueblos.

Pero, bueno, esa es la historia.

Entonces, estos conservadores, que en el fondo lo que les pasa es que tienen endurecido el corazón y no le tienen amor al pueblo, se meten hasta en lo que tiene que ver con la salud. 

La salud es un derecho humano. ¿Cómo se iba a irse a curar alguien a Houston? Es un médico estadounidense seguramente el que lo va a atender, aunque también hay buenos médicos mexicanos que van a Houston y allá operan; pero ¿qué tiene que ver la nacionalidad, el origen del médico cuando se trata de la salud? ¿Por qué ese dogmatismo, ese fanatismo? ¿Por qué esa carga ideológica? ¿Por qué no apostamos más al humanismo y al juicio práctico? No, pero están encenegados, dirían en mi pueblo.

Ya nos vamos. No, ya el regaño ya no nos lo quitamos, ya. Yo me hago responsable, porque yo soy el que ahora yo tardé muchísimo.

INTERVENCIÓN"
"\""2022-06-29"," Sin lista, sin lista, sin lista. Mañana, mañana, mañana, mañana.

Les doy una buena noticia, pues.

INTERVENCIÓN"
"\""2022-06-29"," No va a haber mañanera el viernes, o sea, porque vamos a informar. En Dos Bocas vamos a inaugurar el inicio de operaciones de la refinería, vamos a decir, el inicio de las prácticas para la operación de la refinería, y voy a informar sobre todo este tiempo. Acuérdense que desde que estamos en el gobierno informamos cada tres meses, entonces ya corresponde.

Y el día 1º, además, son cuatro años del triunfo, cuatro años, o sea, que estamos en vísperas de lo que fue ese hecho histórico, esa elección. Entonces, tengo que informar el día 1º.

También les comentaba yo de que el día 12 vamos a estar en Washington, nos vamos a entrevistar con el presidente Biden y vamos a suscribir acuerdos muy importantes para el pueblo de México y para el pueblo de Estados Unidos, para las dos naciones, porque hay muy buena relación con el presidente Biden, muy buena relación con el presidente Biden.

Y es una relación política y es una relación entre gobiernos, que tenemos que actuar de manera responsable en beneficio de nuestros pueblos, pero también es una relación de simpatía, yo le tengo simpatía al presidente Biden y lo considero una gente buena, y siempre va a contar con nuestro apoyo y con nuestro respeto.

Entonces, va a ser muy buena la reunión para los pueblos. Tenemos que unirnos, tenemos que ayudarnos mutuamente. 

Una de las propuestas que llevo es precisamente lo de un plan de ayuda mutua para enfrentar el problema de la inflación, esa es una propuesta, o sea, cómo conjuntamente nos unimos y ayudamos a atemperar, a minorar el fenómeno inflacionario, todo lo que podamos hacer. Claro, es un problema estructural, mundial, complejo, pero sí podemos hacer cosas que ayuden a nuestros pueblos.

INTERVENCIÓN"
"\""2022-06-29","Vamos a buscar la forma de ayudarnos, que todos los estadounidenses, los mexicanos, puedan tener un aliento, un respiro para enfrentar esta crisis inflacionaria, y esa es una propuesta.

INTERVENCIÓN"
"\""2022-06-29"," También, y otras cosas, y otras cosas. Pero decir"
"\""2022-06-28","Buenos días.

Bueno, vamos a informar. Lo primero es enviar nuestras condolencias, lo hicimos ayer, para familiares de los migrantes que perdieron la vida en San Antonio Texas, en este tráiler, que todo parece que se asfixiaron. Y estamos pendientes, ayudando desde que tuvimos información, y le pedí al comisionado de nuestro país que les informara y que informara a toda la gente, a los mexicanos sobre este lamentable caso.

Y después tenemos, como todos los miércoles, el Quién es quién en las mentiras. Hoy estamos cumpliendo un año y es muy importante este ejercicio porque ayuda a que se garantice el derecho a la información y a una información veraz, apegada a la realidad.

Porque hay mucha manipulación en los medios, con honrosas excepciones como siempre, en periódicos, en programas de televisión, de radio, donde sí hay profesionalismo, hay ética, hay objetividad, profesionalismo; en el resto de los medios, en la mayoría de los medios, todos están alineados en contra nuestra. Y el fondo es que estos medios formaban parte del antiguo régimen, ya sea defendiendo la corrupción de manera abierta o simulando que se defendía al pueblo o a causas justas.

Porque lo de la defensa del pueblo, muy poquitos, ¿eh?, todos los periódicos en realidad, la prensa escrita, defensores del pueblo raso, de la mayoría de los mexicanos, muy pocos; la radio tampoco y la televisión menos, pero se simulaba.

El otro día me reía yo de que iban a llevar a cabo las reformas llamadas estructurales, prepararon el terreno. Me refiero a la reforma fiscal, a la reforma energética, a la reforma educativa, a la reforma de las telecomunicaciones. Y constantemente en un programa de radio, que no voy a mencionar porque se enojan mucho, se invitaba a expertos. Acuérdense que el presidente del INE era un experto también, omitía opiniones en un programa de radio, y así otros, todos terminaron como defensores del régimen.

Pero lo que me daba risa es que en ese programa justificaban lo de la reforma a las telecomunicaciones, a toda la legislación que tenía que ver con las telecomunicaciones, y repetían y repetían un término, una palabra, un concepto"
"\""2022-06-28","Bueno, tenemos mujer, hombre, hombre, mujer, hombre, usted y mujer.

PREGUNTA"
"\""2022-06-28"," Muy bien. Bueno, ¿te parece que vengas mañana y que, además de dar respuesta a tu planteamiento, nos aclare, ejerciendo su derecho de réplica. el subsecretario de Gobernación, Alejandro Encinas, y explique sobre esto? ¿Estás de acuerdo en eso?

INTERLOCUTORA"
"\""2022-06-28","Guardando, perdón, guardando la privacidad que pueda implicar riesgos.

INTERLOCUTORA"
"\""2022-06-28"," Nos vemos aquí mañana y que Alejandro nos informe de la mejor manera posible.

INTERLOCUTORA"
"\""2022-06-28"," Muy bien, vamos a esperar a que mañana venga Alejandro.

Y acerca de lo que estás planteando, pues sí, hay todavía asociación delictuosa, cada vez menos, porque no se tolera la impunidad. Muchos de los casos que todavía tenemos, como tú lo estás señalando, tiene que ver con la tolerancia y con la impunidad que se da en algunas regiones, algunos estados del país, pero se va a avanzando porque no se permite la impunidad arriba.

En el gobierno federal es cero impunidad, y cada vez es más evidente de cuando hay corrupción y hay impunidad en autoridades locales. Esto se manifiesta, como tú lo planteas, cuando no hay resultados en una fiscalía estatal, cuando en vez de disminuir los delitos, aumentan. 

Y el ejemplo que pusiste es muy bueno, lo de Veracruz. Cambió el fiscal, yo no sé si tenía vínculos con la delincuencia, pero es evidente, probable, demostrable, de que a partir de que hubo ese cambio mejoraron las cosas. No quiere decir que ya no haya violencia, pero sí fue notable el cambio.

Esto último de los asesinatos de los sacerdotes en Chihuahua merece una explicación de las autoridades locales, a fondo, porque ¿cómo es posible que con orden de aprehensión esta persona se moviera con toda libertad, que fuese patrocinador de un equipo de béisbol y que todo mundo supiera a que se dedicaba y no lo tocaran?, ¿por qué?, ¿cuál era su estatus? Tenía que haber ahí contubernio con autoridades.

Y aquí hemos hablado del tema, muchas veces esta convivencia perversa o ese contubernio surge de los apoyos que se dan en campañas políticas, estados que se descompusieron por completo porque para imponerse y hacer fraude hicieron acuerdos con grupos dedicados a la delincuencia, y crearon monstruos y toda una red de complicidades, de componendas.

Entonces, sí tienes mucha razón, pero hay que también tener confianza porque se va avanzando. Puede haber campañas de gente sin escrúpulos, cínicos, cretinos, que dicen que es lo mismo de antes; no, no, y se prueba con hechos y con datos. No va a ser lo mismo ahora que cuando Calderón.

Si he estado pensando, porque últimamente han estado saliendo testimonios de testigos que han declarado contra García Luna, pero involucran a Calderón; entonces, ¿cómo le van a hacer en ese juicio en Estados Unidos?

Por eso entiendo sus preocupaciones, y la gente que está ahí involucrada, que participaron, de todos los sectores. 

Antier hablaba yo de New York Times. No sé si encontraste el artículo de un periodista del New York Times cuando estaba este señor García Luna. Era el súper policía para el New York Times. 2008.

Todo eso lo presento porque siempre buscan apantallarnos, ¿no?, de que como es el New York Times, el Financial Times, el Washington Post, el Wall Street Journal, y hay declaraciones de agentes extranjeros a favor.

¿Cómo estaba la relación y cómo se rompe? ¿Cuándo es que se dan cuenta? Hay muchas interrogantes.

Pero, además de tenerlo como un profesional, un héroe, ahora todas las declaraciones en su contra muy fuertes, recibiendo dinero, pero señalando que parte de ese dinero iba a Los Pinos. ¿Cómo va a ser el juicio?

INTERVENCIÓN"
