Fecha,Pregunta,Respuesta
"\""2022-06-20"," Buenos días, señor presidente; buenos días, miembros del gabinete.

Eduardo Esquivel Ancona, SDP Noticias.

Mi primera pregunta es en relación al Tren Maya. El día de hoy hay una nota en el diario Reforma de un espeleólogo, que dice, que se llama Octavio del Río. Este señor dice que debe el INAH ya parar la obra del Tramo 5 porque hay 58 posibles sitios paleontológicos en esa región.

¿Y no sería posible…? No sé qué opinión tengan de esto. Si no sería posible que viniera aquí y viera todo lo que se está haciendo, lo que están haciendo con el Tren Maya y explicarle a este señor.

Y él quiere que se cambie el trazo, que se detenga. Y no sé por qué el Tramo 5 es el que siempre es… Cuando hay sitios arqueológicos en toda la ruta, pero es el Tramo 5 en donde les da mucha preocupación.

Entonces, si pudieran saber la opinión de usted, y si se le podría invitar a este señor.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," A ver, tú puedes platicar sobre los vestigios arqueológicos del Tramo 5 en comparación con los otros tramos. Por ejemplo, lo que significa en vestigios arqueológicos el Tramo 3.

DIEGO PRIETO HERNÁNDEZ"
"\""2022-06-20"," ¿Cuántos amparos persisten?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Creo que quedan dos, ya resolvieron tres, ya están por resolver, pero por eso empezó la nueva campaña. Acuérdense de que, terminando, apenas inauguramos el aeropuerto ‘Felipe Ángeles’ y como a los dos días o tres empezó la campaña del Tren Maya, y ahora es otra lanzada.

Y, desde luego, ¿ustedes creen que van a faltar expertos que opinen en contra del Tren Maya? Pues claro que no van a faltar, hay como arroz.

¿Cuántos expertos profesionales se formaron y vivieron al amparo del poder neoliberal en estos últimos tiempos?

Miles, con Aguilar Camín, con Krauze. No capillas, sino catedrales de intelectuales, de científicos que eran los que recibían los premios, condecoraciones y muchos privilegios.

Pero en general, como en todos los pueblos y como ha sido en México, el pensamiento conservador ahí está, es como el pensamiento fascista.

Ah, ¿porque ya no está Hitler, como ya no está Mussolini ya no hay nazi fascismo? Claro que hay.

Ah, como ya no está Franco en España, no hay franquismo. Claro que hay.

Como ya no está Porfirio Díaz ni está Salinas, ya no hay porfirismo, ya no hay salinismo. Claro que hay, muchísimo, millones.

Yo lo veo en las encuestas. ¿Por qué no presumimos? No la de hoy.

JESÚS RAMÍREZ CUEVAS, COORDINADOR GENERAL DE COMUNICACIÓN SOCIAL Y VOCERO DE PRESIDENCIA"
"\""2022-06-20"," ¿La cadena de suministros?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Y resolver lo de cadena de suministro conjuntamente, y estamos trabajando en eso.

Bueno, ya, mañana, mañana. Ya seguramente nos van a regañar, pero ni modo.

PREGUNTA"
"\""2022-06-20"," Su agenda de hoy, presidente.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Ah, trabajo, bastante.

El fin de semana vamos a La Montaña de Guerrero, vamos a Tlapa el viernes, terminando la conferencia, porque vamos a estar en la tarde.

Vamos a evaluar lo de construcción de caminos de mano de obra y vamos también a iniciar los trabajos de la construcción de un centro de rehabilitación para niñas, niños con discapacidad en La Montaña de Guerrero, que es la región más pobre de México.

Afortunadamente se contó con el apoyo de la asociación civil Teletón y vamos a trabajar de manera conjunta. Nosotros vamos a donar el terreno, vamos a otorgar las becas para la atención a las niñas, a los niños; ellos van a construir el centro.

Y también, en el caso de los especialistas, porque se trata de Tlapa, es probable que nos ayuden especialistas de Cuba para las terapias.

Pero va a funcionar este centro, estamos trabajando de manera coordinada.

Y luego de estar en Tlapa vamos a Malinaltepec, a San Luis Acatlán, a la Costa Chica de Guerrero para supervisar caminos de mano de obra que se están construyendo. Y el domingo vamos a inaugurar un libramiento en Acapulco, y vamos a tener otras actividades.

Ese es el fin de semana.

INTERVENCIÓN"
"\""2022-06-20"," Presidente, ¿puedo hacer una pregunta, por favor?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Ya, ya. Mañana vienes, mañana, mañana.

---
"
"\""2022-06-19"," Gracias, presidente. Buenos días. 

Judith Sánchez Reyes, corresponsal de Imagen del Golfo, de Veracruz. 

Si bien la semana pasada se informó sobre el caso de Daniel Picazo, quisiera preguntarle cómo han sido analizados estos acontecimientos, tomando en cuenta que el año pasado se suscitaron 82 y en lo que va de este año suman nueve.

¿Qué se va a hacer desde el gobierno federal en coordinación con los gobiernos estatales, con los gobiernos municipales para impedir este tipo de situaciones?

Vimos que en este caso, como en algunos otros, los policías, bueno, no intervinieron o no pudieron detener a este grupo de personas.

¿Qué mensaje le envía usted a esta población para que no hagan justicia de esta manera? ¿Cómo hacerle entender a la población que no es la vía para buscar justicia? ¿Y qué apoyo se les da a las familias de estas personas que son víctimas de linchamiento?

El fin de semana la mamá de Daniel declaraba que ninguna autoridad se había acercado a ellos.

Me gustaría conocer su opinión, presidente.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR","Bueno, decirle a toda la gente, a todo el pueblo, a las comunidades, que se tenga confianza en las autoridades, nosotros no somos iguales a las autoridades anteriores; así, de manera categórica lo puedo decir, nosotros no protegemos a delincuentes, se castiga al que comete un delito.

Y no debe hacerse justicia por propia mano, eso está prohibido, pero además significa un acto injusto, inhumano, no corresponde a lo que debe ser una sociedad responsable.

Entonces, pedirles a todos que tengan confianza, que puede ser que por alguna autoridad menor se libere a un delincuente, pero de inmediato se actúa y se repone el procedimiento, nadie queda impune. No hay protección para ningún potentado, para ningún influyente, para ninguna persona, y así se ha ido entendiendo. 

La gente tiene confianza en la autoridad, hemos ganado en ese terreno; sin embargo, lamentablemente se siguen presentando estos hechos que vienen de lejos, pero que vamos a seguir insistiendo para que haya justicia.

Creo que Rosa Icela podría explicarnos sobre el apoyo a víctimas y a familiares.

ROSA ICELA RODRÍGUEZ VELÁZQUEZ"
"\""2022-06-19"," ¿A quién?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Eso es trabajo de ustedes, que son mirones profesionales.

Le dijo, dice"
"\""2022-06-19"," Marín

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí, pero, digo, cuando menos hay que reconocerle que dieron la cara, pero otros… El mismo Calderón no habló. Qué ingratitud.

Entonces, sí hay diferencia y vamos a seguir así. Lo importante es que no se permita el contubernio, que no se asocie la autoridad con la delincuencia, que se marque bien la raya, una cosa es la autoridad, otra cosa es la delincuencia. Cuando se da una relación estrecha por corrupción, si hay contubernio, pues ya no se avanza. Eso no existe en el gobierno, tan no existe que, para atacarnos, inventan. 

El otro día estaba viendo un estudio, que ojalá y se los presentes, sobre cómo empezaron a manejar de que el gobierno, yo tenía vínculos con el crimen organizado. No pueden probar nada porque sencillamente nosotros tenemos principios, tenemos ideales y lo que estimo más importante en mi vida es la honestidad. Pero no hay ninguna prueba.

Pero lo interesante de este estudio es que le dio seguimiento al movimiento de las cuentas en redes sociales y fue una campaña que se echó a andar en ese sentido, y se puede probar. Una empresa hizo el estudio, un grupo hizo el estudio. Hoy mismo, yo te doy los detalles para que se les entregue la información. Primero en las redes sociales y luego la repetición de los expertos del conservadurismo, los voceros.

INTERVENCIÓN"
"\""2022-06-19"," ¿De dónde, presidente?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," De aquí, pero también es posible que esto se maneje desde el extranjero.

INTERVENCIÓN"
"\""2022-06-19"," ¿A quién ve?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR","Ayúdenme, porque ven que tengo que atender otros asuntos.

PREGUNTA"
"\""2022-06-19"," Gracias, presidente.

Dos temas que quisiera plantearle de acuerdo a su gira que hizo en Veracruz.

El primero, preguntarle sobre el caso de Pasiano Palomino, alcalde electo en Jesús Carranza en marzo de este año, pero quien no ha podido tomar posesión porque fue encarcelado en octubre pasado por el delito de ultrajes a la autoridad.

Familiares y pobladores lo consideran preso político; de hecho, lo comparan con el excoordinador de asesores de la bancada de Morena, José Manuel del Río Virgen, que ya logró su libertad a través de confirmar un tribunal su amparo.

En el caso de Palomino, los familiares denuncian irregularidades en la carpeta de investigación ya que a pesar de que el delito de ultrajes a la autoridad fue derogado en febrero de este año, ahora lo acusan de tentativa de homicidio, portación de arma y delitos contra la salud para que siga encarcelado.

Ante la solicitud que le hicieron las personas que lo abordaron ahora en su gira, presidente, preguntarle qué acciones se van a tomar para este y otros casos similares que existen en el estado. Y si usted considera que esto tiene una connotación política y qué instancias deberán analizar este caso y otros que existen en Veracruz.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí, primero, le tenemos confianza al gobernador de Veracruz, no es como los otros, él es incapaz de fabricar delitos para castigar a adversarios.

Entonces, yo le planteé este asunto y le pedí que se investigara a fondo, y que se aclarara. Es algo que tiene que ver con la detención de una persona acá en la Ciudad de México, con delitos graves, pero no se puede hacer un juicio sumario, se tienen que presentar las pruebas y tiene que haber justicia.

Entonces, eso fue lo que yo ofrecí a los familiares y a los simpatizantes de esta persona. Entonces, se va a hacer y aquí vamos a informarles.

INTERLOCUTORA"
"\""2022-06-19"," No tengo la lámina aquí, no la tengo aquí.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Pero ha habido una disminución en robo de vehículo. Digo, de ganado. También en robo de vehículo, pero en este delito en el país.

INTERVENCIÓN"
"\""2022-06-19"," (Inaudible)

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí, tu denuncia va a ser tomada en cuenta. 

Por eso es importante esta conferencia, nos ayuda a nosotros mucho, porque ustedes andan en la calle y recogen los sentimientos de la gente y nos ayudan. Bueno, es nuestro trabajo, también hacemos lo mismo. 

Yo voy casi todos los fines de semana a recorrer los pueblos y ahí estoy escuchando a la gente y estoy recibiendo denuncias y peticiones, y constantemente estamos atendiendo al pueblo.

¿Cuántos vienen aquí diariamente?

LETICIA REMÍREZ AMAYA, DIRECTORA GENERAL DE ATENCIÓN CIUDADANA"
"\""2022-06-19"," Sobre el tema, presidente.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Sí, no, pero vamos a… 

PREGUNTA"
"\""2022-06-19"," ¿Cuándo le va a marcar?

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR", Ayer le hablé para felicitarlo y puse en mi Face y en el Twitter este texto
"\""2022-06-19"," (inaudible).

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR","Estamos buscando eso, y vamos a insistir en que nos unamos en toda América.

Hay muy buenos diplomáticos, hay muy buenos políticos en América y debe de haber voluntad para no excluir, para unirnos, para convivir en beneficio de nuestros pueblos, no castigar por cuestiones ideológicas, dogmatismos, por discriminación a nuestros pueblos y buscar la hermandad en toda América.

Por eso mi felicidad por lo que hicieron los colombianos ayer. Un ejemplo, porque no estamos hablando de cualquier cosa, estamos hablando de siglos de dominación de grupos que no les importaba en realidad el pueblo y estamos ante la posibilidad de inaugurar una etapa nueva en Colombia, de una auténtica democracia, un gobierno del pueblo, para el pueblo y con el pueblo.

Entonces, sí fue todo un acontecimiento el día de ayer, un hecho histórico y estamos muy contentos.

INTERLOCUTORA"
"\""2022-06-19"," (Inaudible) la presencia de la Guardia Nacional.

PRESIDENTE ANDRÉS MANUEL LÓPEZ OBRADOR"," Esto es por la presencia de la Guardia Nacional y porque estamos trabajando todos los días, y juntos, es por la presencia de Marina y de la Secretaría de la Defensa, estamos unidos.

Y sí nos importan estados, en este caso como Veracruz, que es un estado ganadero, pero sí se ha avanzado.

En el robo de vehículo muchísimo. A ver si pones la lámina. ¿No la tendrán completa?

Miren, aquí en la Ciudad de México, esta es una de las ciudades —lo voy a volver a decir porque ya no les da tanto coraje a los adversarios, ya se controlan, no se ofuscan tanto— esta es una de las ciudades más seguras de mundo, la Ciudad de México. Vienen del extranjero a vivir en la Ciudad de México, yo creo que es de las ciudades del extranjero en donde hay más estadounidenses, y eso tiene que ver con la seguridad. No hay prácticamente homicidios, son muy pocos, dos diarios para toda la ciudad, muy pocos son los que se tenían hace 20 años.

Cuando yo fui jefe de gobierno dejé en 1.8, 1.7, y ahora está así como 1.7.

A ver, la ciudad. Y todo esto lo digo porque nuestros adversarios quisieran… Aquí está, 1.6, sí, en el 22, 1.6 homicidios diarios en la ciudad. Desde luego, que, con todo respeto, menos que en Nueva York y que en otras grandes ciudades del mundo.

Miren, aquí hubo 6.1 en el 20.

JESÚS RAMÍREZ CUEVAS, COORDINADOR GENERAL DE COMUNICACIÓN SOCIAL Y VOCERO DE PRESIDENCIA"
