Fecha,Pregunta,Respuesta
2022-06-22," nación 14, digital, presidente. 

un caso de violencia y abuso sexual cometido en agravio de dos pequeñas niñas de cuatro y seis años de edad por parte de su propio padre, el exmagistrado del penal tribunal… del tribunal superior de la ciudad de méxico, manuel horacio cavazos lópez.

la madre de las pequeñas, la señora mariela albarrán, tiene casi tres años luchando para frenar a este depredador sexual, quien busca impunidad por parte de sus amigos en los juzgados, pues se trata de un hombre bien relacionado y poderoso dentro de este órgano de impartición de justicia, que por cierto hoy lo protege, cuando lo que debería hacer es implementar justicia.

desde del agente del , carolina espinoza espinoza, que decidió cerrar el caso previamente acusando un supuesto conflicto ético y moral por ser madre —sea lo que eso signifique, quién sabe qué quiso decir— para luego cambiar su versión a presiones jerárquicas últimamente, tal y como se reveló en audios a su madre, a la señora.

para no ir muy lejos, hace poco más de un mes, y pese a un amparo concedido a las víctimas, la jueza luz elena lópez padilla volvió a proteger a este agresor. la misma jueza argumentó que nadie pone en duda los testimonios de las niñas, pese a los peritajes, pero ‘para no alargar el proceso y someterlas a una extensa lucha por la justicia es mejor que todo se quede como está’, así lo dijo textual, dejando sin validez los testimonios de las pequeñas que incriminan a su padre por agredirlas sexualmente.

a pregunta expresa de esta madre desesperada, ¿qué puede hacer su gobierno para ayudarla a la señora mariel albarrán y a sus hijas, que luchan contra un poder judicial de la ciudad de méxico podrido que defiende un agresor sexual, no sólo para que quede impune, sino para que sea reinstalado como magistrado del tribunal superior de la ciudad de méxico?

 és  ló ","vamos a ver el caso, te ofrecemos eso, nos das toda la información y nosotros lo vemos. ahora con jesús.

una compañera. a ver, ¿por qué no escogen a tres que no hayan preguntado en una semana? adelante.

"
2022-06-22," yo, dos meses, presidente.

 és  ló "," ¿cuánto? ándale, tú vas después

¿quién no ha preguntado en un año? tú, tú, tú también.

"
2022-06-22," ¿sería la protección de garcía luna al cártel de sinaloa en méxico? ¿hay denuncias?

 és  ló "," sí, sí hay investigaciones. la vez pasada aquí se comentó y se dio un informe de las investigaciones que están abiertas, la misma fiscalía dio a conocer sobre este asunto.

miren, en el caso de los sacerdotes asesinados se va a hacer una investigación a fondo, porque no es nada más encontrar los cuerpos, ya se encontraron los cuerpos, no, es ir al fondo en este caso. 

y cuesta mucho trabajo también que se entienda, porque es un asunto muy polémico, separar lo que es la responsabilidad estatal de la responsabilidad federal. se me hace muy ruin que se da un hecho como este, lamentable, porque sí duele, no sólo por los sacerdotes que están trabajando por los pobres y es una iglesia progresista, sino duele cualquier asesinato, pero estos hipócritas lo primero que hacen es voltear a ver hacia nosotros y hacia mí, y si actuamos en estricto apego a la ley y de acuerdo a nuestras responsabilidades como autoridades.

¿qué, esto no es un asunto de fuero común? ¿qué, no tiene que ver con una responsabilidad del gobierno local? y no mencionan eso. ¿y cuánto tiempo gobernando en mismo grupo en chihuahua?

y si hacemos un poco de historia, ¿qué, no fue ese partido conservador el que hizo la alianza con carlos salinas? ¿y qué, no muchos candidatos a presidentes municipales, incluso gobernadores, se apoyaban en los grupos criminales? ¿qué no se empezó, lo comentaba yo la vez pasada, recibiendo dinero para que cuando se ganara en el ayuntamiento se le entregara la secretaría de seguridad pública, y por eso muchas policías municipales están al servicio de estos grupos, y luego la secretaría de seguridad pública y la secretaría de obras públicas, y luego completo el ayuntamiento? 

se llegó al extremo de que ganaban elecciones presidentes municipales y al día siguiente los mandaban a llamar los jefes y les decían"
2022-06-22," ¿cuándo nos invita, presidente?

 és  ló ","habíamos quedado. pónganse de acuerdo, porque no van a poder entrar todos. pero que sí me importa mucho que ustedes conozcan cuál es nuestra agenda diaria desde muy temprano para que la gente sepa. yo se las podría explicar, pero es mejor que ustedes puedan constatarlo.

ón"
2022-06-22," ¿cuándo sería?

 és  ló "," que vayan por grupo, la semana la próxima, sí, que vayan por grupo de cinco a 10. tú haces la lista. 

para que vean qué es lo que hacemos diariamente sobre estos temas porque, imagínense, si yo no tuviese información diaria —y no sólo es la de la mañana, sino estoy constantemente todo el día recibiendo información— me preguntan ustedes algo y yo no sabría decirles de lo que está pasando y por qué.

entonces, vamos a quedar en eso.

¿quién sigue? la compañera.

"
2022-06-22," cada mes.

 és  ló "," cada mes.

"
2022-06-22," ¿una más?

 és  ló ","mañana, mañana, tú mañana, dos, mañana, tres, compañeras, cuatro, cinco y seis, ya, tres y tres. acabas de estar ya. vamos poco a poco, sin entrar en polémicas, vamos poco a poco, vamos a… sí es que hay que estar informando constantemente, es el derecho del pueblo a la información, nada más con serenidad y paciencia, diría kalimán.

---
"
2022-06-21," ¿tiene fecha estimada?

 és  ló "," todavía no está definida la fecha. va a ser en julio, parece que en la segunda quincena del mes.

todavía no hemos podido definir la agenda sobre los temas que vamos a tratar. y ya lo expliqué en una ocasión, además de los asuntos que nos importan, tanto al gobierno de estados unidos como al gobierno de méxico, que tiene que ver con nuestros pueblos, vamos a tener tiempo de conversar con el presidente biden sobre temas que tienen que ver con el continente y con la situación de otras regiones del mundo.

y también hablar de experiencias que tienen que ver no sólo con lo material, sino también con lo místico, en el entendido de que no sólo hay que buscar el bienestar material, sino también el bienestar del alma. hay muchas cosas que vamos a tratar.

él ha sido muy respetuoso. ahora en la teleconferencia que tuvimos para asuntos de medio ambiente, terminé aquí la conferencia, este diálogo circular con ustedes, se prolongó y apenas si llegué, cuando me tocaba intervenir. y él ya había estado un tiempo, había escuchado a jefes de estado, de gobierno, y me esperó y ya fue la última participación que escuchó. ofreció disculpas y se levantó, pero antes dio una especie de conclusiones sobre la reunión y fue muy respetuoso con méxico, fue al país al que se refirió el presidente biden.

por eso le tenemos mucho respeto, estimación y sabemos que van a seguir siendo muy buenas las relaciones entre el gobierno de estados unidos y nuestro gobierno.

"
2022-06-21," presidente, a propósito de este momento que se está viviendo, el día de ayer ya se mencionaba aquí el triunfo de petro en colombia, toda esta ola de izquierda de gobiernos progresistas, de candidatos progresistas que están ganando.

no está por demás decirlo, y hay varios análisis, varios aspectos de lo que se está viviendo en latinoamérica, el liderazgo que usted tiene, incluso la influencia que se tiene de nuestro país, en particular de usted con el liderazgo que ha tenido de esta influencia.

y que ahora comenta que en esta reunión con biden, que tocará diversos temas incluso a nivel continental, yo le insistiría en este tema, presidente, de assange. preguntarle concretamente, porque acaban ya de firmar la extradición gran bretaña a estados unidos. y, bueno, y ya se ha dado mucho contexto cuál es la situación de julian assange, este periodista ejemplo, ejemplo mundial, y que prácticamente está en vilo su vida todavía con estas decisiones.

preguntarle si, así como en su momento usted nos compartió la carta que entregó al entonces presidente trump, ahora usted pudiera hacer estar haciendo una interven… intervenir, interceder, mejor dicho, ante joe biden para esta situación en favor de julian assange.

y, finalmente, presidente, esa es otra, para aprovechar, el día de ayer en hidalgo, bueno, hay manifestantes en contra de un basurero, incluso ayer hubo un asesinato de uno de estos activistas. están en plantón porque dicen que es un relleno que llegarían eventualmente cosas toxicas contra el medio ambiente. ya hay un muerto y acusan al alcalde, al presidente municipal. ellos piden esta intervención de lo que se está revisando. preguntarle si se comentó en la mesa de seguridad de esta mañana.

sería cuanto, presidente, y le agradezco que me haya dado la palabra.

 és  ló "," sí, en el caso de julian assange, nosotros, en efecto, al finalizar el gobierno del presidente donald trump solicitamos que se le exonerara porque es un preso de conciencia, es injustamente tratado.

su delito, entre comillas, fue denunciar violaciones graves de derechos humanos en el mundo y además intromisión del gobierno de estados unidos en asuntos internos de otros países, eso fue lo que hizo assange.

es el mejor periodista de nuestro tiempo en el mundo y ha sido muy injustamente, repito, tratado, peor que delincuente. esto es una vergüenza para el mundo, el trato que le han dado a este periodista.

muchos no saben que lo que hizo fue"
2022-06-21," ¿qué le pediría concreto al presidente?

 és  ló "," me gustaría antes que… a ver si conseguimos una imagen de la información que se difundió a través de esta investigación de assange, sobre cómo se asesinó a unos periodistas, a ver si se consigue. creo que fue en irán o irak.

entonces, esto es lo que produjo la persecución. naciones unidas debe pronunciarse, todas las organizaciones de defensa de derechos humanos, no puede haber silencio.

ón"
2022-06-21," ¿algunas han callado?

 és  ló "," sí, muchos, la mayoría, porque son apéndices del poder.

ón"
2022-06-21," ¿lo considera la nacionalidad mexicana, presidente?

 és  ló "," sí, desde luego.

es una conversación de los pilotos, la conversación. están viendo un grupo y se están poniendo de acuerdo para disparar, pero son periodistas los que fueron el blanco.

(ón  )

 és  ló "
2022-06-21," sobre

 és  ló "," sí, se vio hoy en la mañana y se va a hacer la investigación completa.

aquí también aprovecho para decir que tenemos información ayer por la tarde-noche de unos asesinatos en urique, al parecer de dos sacerdotes jesuitas. la información que tenemos hasta ahora, hasta las cinco de la mañana, es que entraron a la iglesia de urique persiguiendo a una persona, lo asesinaron, salieron los sacerdotes y al parecer también ellos fueron asesinados. estamos ahora atendiendo este asunto.

urique está en la sierra de chihuahua, de creel hacia adelante, por temoris, por chinipas. es una zona de bastante presencia de la delincuencia organizada.

parece que se tiene ya información sobre los posibles responsables de estos crímenes, es lo único que conocemos. estamos trabajando en eso.

"
